time,idle_node,busy_node,full_node,idle_gpu,busy_gpu,pending_job,running_job,completed_job
378655,7,25,25,28,100,496,1,4
378688,7,25,25,28,100,496,1,4
378721,7,25,25,28,100,496,1,4
378754,7,25,25,28,100,496,1,4
378787,7,25,25,28,100,496,1,4
378820,7,25,25,28,100,496,1,4
378853,7,25,25,28,100,496,1,4
378886,7,25,25,28,100,496,1,4
378919,7,25,25,28,100,496,1,4
378952,7,25,25,28,100,496,1,4
378985,7,25,25,28,100,496,1,4
379018,7,25,25,28,100,496,1,4
379051,7,25,25,28,100,496,1,4
379084,7,25,25,28,100,496,1,4
379117,7,25,25,28,100,496,1,4
379150,7,25,25,28,100,496,1,4
379183,7,25,25,28,100,496,1,4
379216,7,25,25,28,100,496,1,4
379249,7,25,25,28,100,496,1,4
379282,7,25,25,28,100,496,1,4
379315,7,25,25,28,100,496,1,4
379348,7,25,25,28,100,496,1,4
379381,7,25,25,28,100,496,1,4
379414,7,25,25,28,100,496,1,4
379447,7,25,25,28,100,496,1,4
379480,7,25,25,28,100,496,1,4
379513,7,25,25,28,100,496,1,4
379546,7,25,25,28,100,496,1,4
379579,7,25,25,28,100,496,1,4
379612,7,25,25,28,100,496,1,4
379645,7,25,25,28,100,496,1,4
379678,7,25,25,28,100,496,1,4
379711,7,25,25,28,100,496,1,4
379744,7,25,25,28,100,496,1,4
379777,7,25,25,28,100,496,1,4
379810,7,25,25,28,100,496,1,4
379843,7,25,25,28,100,496,1,4
379876,7,25,25,28,100,496,1,4
379909,7,25,25,28,100,496,1,4
379942,7,25,25,28,100,496,1,4
379975,7,25,25,28,100,496,1,4
380008,7,25,25,28,100,496,1,4
380041,7,25,25,28,100,496,1,4
380074,7,25,25,28,100,496,1,4
380107,7,25,25,28,100,496,1,4
380140,7,25,25,28,100,496,1,4
380173,7,25,25,28,100,496,1,4
380206,7,25,25,28,100,496,1,4
380239,7,25,25,28,100,496,1,4
380272,7,25,25,28,100,496,1,4
380305,7,25,25,28,100,496,1,4
380338,7,25,25,28,100,496,1,4
380371,7,25,25,28,100,496,1,4
380404,7,25,25,28,100,496,1,4
380437,7,25,25,28,100,496,1,4
380470,7,25,25,28,100,496,1,4
380503,7,25,25,28,100,496,1,4
380536,7,25,25,28,100,496,1,4
380569,7,25,25,28,100,496,1,4
380602,7,25,25,28,100,496,1,4
380635,7,25,25,28,100,496,1,4
380668,7,25,25,28,100,496,1,4
380701,7,25,25,28,100,496,1,4
380734,7,25,25,28,100,496,1,4
380767,7,25,25,28,100,496,1,4
380800,7,25,25,28,100,496,1,4
380833,7,25,25,28,100,496,1,4
380866,7,25,25,28,100,496,1,4
380899,7,25,25,28,100,496,1,4
380932,7,25,25,28,100,496,1,4
380965,7,25,25,28,100,496,1,4
380998,7,25,25,28,100,496,1,4
381031,7,25,25,28,100,496,1,4
381064,7,25,25,28,100,496,1,4
381097,7,25,25,28,100,496,1,4
381130,7,25,25,28,100,496,1,4
381163,7,25,25,28,100,496,1,4
381196,7,25,25,28,100,496,1,4
381229,7,25,25,28,100,496,1,4
381262,7,25,25,28,100,496,1,4
381295,7,25,25,28,100,496,1,4
381328,7,25,25,28,100,496,1,4
381361,7,25,25,28,100,496,1,4
381394,7,25,25,28,100,496,1,4
381427,7,25,25,28,100,496,1,4
381460,7,25,25,28,100,496,1,4
381493,7,25,25,28,100,496,1,4
381526,7,25,25,28,100,496,1,4
381559,7,25,25,28,100,496,1,4
381592,7,25,25,28,100,496,1,4
381625,7,25,25,28,100,496,1,4
381658,7,25,25,28,100,496,1,4
381691,7,25,25,28,100,496,1,4
381724,7,25,25,28,100,496,1,4
381757,7,25,25,28,100,496,1,4
381790,7,25,25,28,100,496,1,4
381823,7,25,25,28,100,496,1,4
381856,7,25,25,28,100,496,1,4
381889,7,25,25,28,100,496,1,4
381922,7,25,25,28,100,496,1,4
381955,7,25,25,28,100,496,1,4
381988,7,25,25,28,100,496,1,4
382021,7,25,25,28,100,496,1,4
382054,7,25,25,28,100,496,1,4
382087,7,25,25,28,100,496,1,4
382120,7,25,25,28,100,496,1,4
382153,7,25,25,28,100,496,1,4
382186,7,25,25,28,100,496,1,4
382219,7,25,25,28,100,496,1,4
382252,7,25,25,28,100,496,1,4
382285,7,25,25,28,100,496,1,4
382318,7,25,25,28,100,496,1,4
382351,7,25,25,28,100,496,1,4
382384,7,25,25,28,100,496,1,4
382417,7,25,25,28,100,496,1,4
382450,7,25,25,28,100,496,1,4
382483,7,25,25,28,100,496,1,4
382516,7,25,25,28,100,496,1,4
382549,7,25,25,28,100,496,1,4
382582,7,25,25,28,100,496,1,4
382615,7,25,25,28,100,496,1,4
382648,7,25,25,28,100,496,1,4
382681,7,25,25,28,100,496,1,4
382714,7,25,25,28,100,496,1,4
382747,7,25,25,28,100,496,1,4
382780,7,25,25,28,100,496,1,4
382813,7,25,25,28,100,496,1,4
382846,7,25,25,28,100,496,1,4
382879,7,25,25,28,100,496,1,4
382912,7,25,25,28,100,496,1,4
382945,7,25,25,28,100,496,1,4
382978,7,25,25,28,100,496,1,4
383011,7,25,25,28,100,496,1,4
383044,7,25,25,28,100,496,1,4
383077,7,25,25,28,100,496,1,4
383110,7,25,25,28,100,496,1,4
383143,7,25,25,28,100,496,1,4
383176,7,25,25,28,100,496,1,4
383209,7,25,25,28,100,496,1,4
383242,7,25,25,28,100,496,1,4
383275,7,25,25,28,100,496,1,4
383308,7,25,25,28,100,496,1,4
383341,7,25,25,28,100,496,1,4
383374,7,25,25,28,100,496,1,4
383407,7,25,25,28,100,496,1,4
383440,7,25,25,28,100,496,1,4
383473,7,25,25,28,100,496,1,4
383506,7,25,25,28,100,496,1,4
383539,7,25,25,28,100,496,1,4
383572,7,25,25,28,100,496,1,4
383605,7,25,25,28,100,496,1,4
383638,7,25,25,28,100,496,1,4
383671,7,25,25,28,100,496,1,4
383704,7,25,25,28,100,496,1,4
383737,7,25,25,28,100,496,1,4
383770,7,25,25,28,100,496,1,4
383803,7,25,25,28,100,496,1,4
383836,7,25,25,28,100,496,1,4
383869,7,25,25,28,100,496,1,4
383902,7,25,25,28,100,496,1,4
383935,7,25,25,28,100,496,1,4
383968,7,25,25,28,100,496,1,4
384001,7,25,25,28,100,496,1,4
384034,7,25,25,28,100,496,1,4
384067,7,25,25,28,100,496,1,4
384100,7,25,25,28,100,496,1,4
384133,7,25,25,28,100,496,1,4
384166,7,25,25,28,100,496,1,4
384199,7,25,25,28,100,496,1,4
384232,7,25,25,28,100,496,1,4
384265,7,25,25,28,100,496,1,4
384298,7,25,25,28,100,496,1,4
384331,7,25,25,28,100,496,1,4
384364,7,25,25,28,100,496,1,4
384397,7,25,25,28,100,496,1,4
384430,7,25,25,28,100,496,1,4
384463,7,25,25,28,100,496,1,4
384496,7,25,25,28,100,496,1,4
384529,7,25,25,28,100,496,1,4
384562,7,25,25,28,100,496,1,4
384595,7,25,25,28,100,496,1,4
384628,7,25,25,28,100,496,1,4
384661,7,25,25,28,100,496,1,4
384694,7,25,25,28,100,496,1,4
384727,7,25,25,28,100,496,1,4
384760,7,25,25,28,100,496,1,4
384793,7,25,25,28,100,496,1,4
384826,7,25,25,28,100,496,1,4
384859,7,25,25,28,100,496,1,4
384892,7,25,25,28,100,496,1,4
384925,7,25,25,28,100,496,1,4
384958,7,25,25,28,100,496,1,4
384991,7,25,25,28,100,496,1,4
385024,7,25,25,28,100,496,1,4
385057,7,25,25,28,100,496,1,4
385090,7,25,25,28,100,496,1,4
385123,7,25,25,28,100,496,1,4
385156,7,25,25,28,100,496,1,4
385189,7,25,25,28,100,496,1,4
385222,7,25,25,28,100,496,1,4
385255,7,25,25,28,100,496,1,4
385288,7,25,25,28,100,496,1,4
385321,7,25,25,28,100,496,1,4
385354,7,25,25,28,100,496,1,4
385387,7,25,25,28,100,496,1,4
385420,7,25,25,28,100,496,1,4
385453,7,25,25,28,100,496,1,4
385486,7,25,25,28,100,496,1,4
385519,7,25,25,28,100,496,1,4
385552,7,25,25,28,100,496,1,4
385585,7,25,25,28,100,496,1,4
385618,7,25,25,28,100,496,1,4
385651,7,25,25,28,100,496,1,4
385684,7,25,25,28,100,496,1,4
385717,7,25,25,28,100,496,1,4
385750,7,25,25,28,100,496,1,4
385783,7,25,25,28,100,496,1,4
385816,7,25,25,28,100,496,1,4
385849,7,25,25,28,100,496,1,4
385882,7,25,25,28,100,496,1,4
385915,7,25,25,28,100,496,1,4
385948,7,25,25,28,100,496,1,4
385981,7,25,25,28,100,496,1,4
386014,7,25,25,28,100,496,1,4
386047,7,25,25,28,100,496,1,4
386080,7,25,25,28,100,496,1,4
386113,7,25,25,28,100,496,1,4
386146,7,25,25,28,100,496,1,4
386179,7,25,25,28,100,496,1,4
386212,7,25,25,28,100,496,1,4
386245,7,25,25,28,100,496,1,4
386278,7,25,25,28,100,496,1,4
386311,7,25,25,28,100,496,1,4
386344,7,25,25,28,100,496,1,4
386377,7,25,25,28,100,496,1,4
386410,7,25,25,28,100,496,1,4
386443,7,25,25,28,100,496,1,4
386476,7,25,25,28,100,496,1,4
386509,7,25,25,28,100,496,1,4
386542,7,25,25,28,100,496,1,4
386575,7,25,25,28,100,496,1,4
386608,7,25,25,28,100,496,1,4
386641,7,25,25,28,100,496,1,4
386674,7,25,25,28,100,496,1,4
386707,7,25,25,28,100,496,1,4
386740,7,25,25,28,100,496,1,4
386773,7,25,25,28,100,496,1,4
386806,7,25,25,28,100,496,1,4
386839,7,25,25,28,100,496,1,4
386872,7,25,25,28,100,496,1,4
386905,7,25,25,28,100,496,1,4
386938,7,25,25,28,100,496,1,4
386971,7,25,25,28,100,496,1,4
387004,7,25,25,28,100,496,1,4
387037,7,25,25,28,100,496,1,4
387070,7,25,25,28,100,496,1,4
387103,7,25,25,28,100,496,1,4
387136,7,25,25,28,100,496,1,4
387169,7,25,25,28,100,496,1,4
387202,7,25,25,28,100,496,1,4
387235,7,25,25,28,100,496,1,4
387268,7,25,25,28,100,496,1,4
387301,7,25,25,28,100,496,1,4
387334,7,25,25,28,100,496,1,4
387367,7,25,25,28,100,496,1,4
387400,7,25,25,28,100,496,1,4
387433,7,25,25,28,100,496,1,4
387466,7,25,25,28,100,496,1,4
387499,7,25,25,28,100,496,1,4
387532,7,25,25,28,100,496,1,4
387565,7,25,25,28,100,496,1,4
387598,7,25,25,28,100,496,1,4
387631,7,25,25,28,100,496,1,4
387664,7,25,25,28,100,496,1,4
387697,7,25,25,28,100,496,1,4
387730,7,25,25,28,100,496,1,4
387763,7,25,25,28,100,496,1,4
387796,7,25,25,28,100,496,1,4
387829,7,25,25,28,100,496,1,4
387862,7,25,25,28,100,496,1,4
387895,7,25,25,28,100,496,1,4
387928,7,25,25,28,100,496,1,4
387961,7,25,25,28,100,496,1,4
387994,7,25,25,28,100,496,1,4
388027,7,25,25,28,100,496,1,4
388060,7,25,25,28,100,496,1,4
388093,7,25,25,28,100,496,1,4
388126,7,25,25,28,100,496,1,4
388159,7,25,25,28,100,496,1,4
388192,7,25,25,28,100,496,1,4
388225,7,25,25,28,100,496,1,4
388258,7,25,25,28,100,496,1,4
388291,7,25,25,28,100,496,1,4
388324,7,25,25,28,100,496,1,4
388357,7,25,25,28,100,496,1,4
388390,7,25,25,28,100,496,1,4
388423,7,25,25,28,100,496,1,4
388456,7,25,25,28,100,496,1,4
388489,7,25,25,28,100,496,1,4
388522,7,25,25,28,100,496,1,4
388555,7,25,25,28,100,496,1,4
388588,7,25,25,28,100,496,1,4
388621,7,25,25,28,100,496,1,4
388654,7,25,25,28,100,496,1,4
388687,7,25,25,28,100,496,1,4
388720,7,25,25,28,100,496,1,4
388753,7,25,25,28,100,496,1,4
388786,7,25,25,28,100,496,1,4
388819,7,25,25,28,100,496,1,4
388852,7,25,25,28,100,496,1,4
388885,7,25,25,28,100,496,1,4
388918,7,25,25,28,100,496,1,4
388951,7,25,25,28,100,496,1,4
388984,7,25,25,28,100,496,1,4
389017,7,25,25,28,100,496,1,4
389050,7,25,25,28,100,496,1,4
389083,7,25,25,28,100,496,1,4
389116,7,25,25,28,100,496,1,4
389149,7,25,25,28,100,496,1,4
389182,7,25,25,28,100,496,1,4
389215,7,25,25,28,100,496,1,4
389248,7,25,25,28,100,496,1,4
389281,7,25,25,28,100,496,1,4
389314,7,25,25,28,100,496,1,4
389347,7,25,25,28,100,496,1,4
389380,7,25,25,28,100,496,1,4
389413,7,25,25,28,100,496,1,4
389446,7,25,25,28,100,496,1,4
389479,7,25,25,28,100,496,1,4
389512,7,25,25,28,100,496,1,4
389545,7,25,25,28,100,496,1,4
389578,7,25,25,28,100,496,1,4
389611,7,25,25,28,100,496,1,4
389644,7,25,25,28,100,496,1,4
389677,7,25,25,28,100,496,1,4
389710,7,25,25,28,100,496,1,4
389743,7,25,25,28,100,496,1,4
389776,7,25,25,28,100,496,1,4
389809,7,25,25,28,100,496,1,4
389842,7,25,25,28,100,496,1,4
389875,7,25,25,28,100,496,1,4
389908,7,25,25,28,100,496,1,4
389941,7,25,25,28,100,496,1,4
389974,7,25,25,28,100,496,1,4
390007,7,25,25,28,100,496,1,4
390040,7,25,25,28,100,496,1,4
390073,7,25,25,28,100,496,1,4
390106,7,25,25,28,100,496,1,4
390139,7,25,25,28,100,496,1,4
390172,7,25,25,28,100,496,1,4
390205,7,25,25,28,100,496,1,4
390238,7,25,25,28,100,496,1,4
390271,7,25,25,28,100,496,1,4
390304,7,25,25,28,100,496,1,4
390337,7,25,25,28,100,496,1,4
390370,7,25,25,28,100,496,1,4
390403,7,25,25,28,100,496,1,4
390436,7,25,25,28,100,496,1,4
390469,7,25,25,28,100,496,1,4
390502,7,25,25,28,100,496,1,4
390535,7,25,25,28,100,496,1,4
390568,7,25,25,28,100,496,1,4
390601,7,25,25,28,100,496,1,4
390634,7,25,25,28,100,496,1,4
390667,7,25,25,28,100,496,1,4
390700,7,25,25,28,100,496,1,4
390733,7,25,25,28,100,496,1,4
390766,7,25,25,28,100,496,1,4
390799,7,25,25,28,100,496,1,4
390832,7,25,25,28,100,496,1,4
390865,7,25,25,28,100,496,1,4
390898,7,25,25,28,100,496,1,4
390931,7,25,25,28,100,496,1,4
390964,7,25,25,28,100,496,1,4
390997,7,25,25,28,100,496,1,4
391030,7,25,25,28,100,496,1,4
391063,7,25,25,28,100,496,1,4
391096,7,25,25,28,100,496,1,4
391129,7,25,25,28,100,496,1,4
391162,7,25,25,28,100,496,1,4
391195,7,25,25,28,100,496,1,4
391228,7,25,25,28,100,496,1,4
391261,7,25,25,28,100,496,1,4
391294,7,25,25,28,100,496,1,4
391327,7,25,25,28,100,496,1,4
391360,7,25,25,28,100,496,1,4
391393,7,25,25,28,100,496,1,4
391426,7,25,25,28,100,496,1,4
391459,7,25,25,28,100,496,1,4
391492,7,25,25,28,100,496,1,4
391525,7,25,25,28,100,496,1,4
391558,7,25,25,28,100,496,1,4
391591,7,25,25,28,100,496,1,4
391624,7,25,25,28,100,496,1,4
391657,7,25,25,28,100,496,1,4
391690,7,25,25,28,100,496,1,4
391723,7,25,25,28,100,496,1,4
391756,7,25,25,28,100,496,1,4
391789,7,25,25,28,100,496,1,4
391822,7,25,25,28,100,496,1,4
391855,7,25,25,28,100,496,1,4
391888,7,25,25,28,100,496,1,4
391921,7,25,25,28,100,496,1,4
391954,7,25,25,28,100,496,1,4
391987,7,25,25,28,100,496,1,4
392020,7,25,25,28,100,496,1,4
392053,7,25,25,28,100,496,1,4
392086,7,25,25,28,100,496,1,4
392119,7,25,25,28,100,496,1,4
392152,7,25,25,28,100,496,1,4
392185,7,25,25,28,100,496,1,4
392218,7,25,25,28,100,496,1,4
392251,7,25,25,28,100,496,1,4
392284,7,25,25,28,100,496,1,4
392317,7,25,25,28,100,496,1,4
392350,7,25,25,28,100,496,1,4
392383,7,25,25,28,100,496,1,4
392416,7,25,25,28,100,496,1,4
392449,7,25,25,28,100,496,1,4
392482,7,25,25,28,100,496,1,4
392515,7,25,25,28,100,496,1,4
392548,7,25,25,28,100,496,1,4
392581,7,25,25,28,100,496,1,4
392614,7,25,25,28,100,496,1,4
392647,7,25,25,28,100,496,1,4
392680,7,25,25,28,100,496,1,4
392713,7,25,25,28,100,496,1,4
392746,7,25,25,28,100,496,1,4
392779,7,25,25,28,100,496,1,4
392812,7,25,25,28,100,496,1,4
392845,7,25,25,28,100,496,1,4
392878,7,25,25,28,100,496,1,4
392911,7,25,25,28,100,496,1,4
392944,7,25,25,28,100,496,1,4
392977,7,25,25,28,100,496,1,4
393010,7,25,25,28,100,496,1,4
393043,7,25,25,28,100,496,1,4
393076,7,25,25,28,100,496,1,4
393109,7,25,25,28,100,496,1,4
393142,7,25,25,28,100,496,1,4
393175,7,25,25,28,100,496,1,4
393208,7,25,25,28,100,496,1,4
393241,7,25,25,28,100,496,1,4
393274,7,25,25,28,100,496,1,4
393307,7,25,25,28,100,496,1,4
393340,7,25,25,28,100,496,1,4
393373,7,25,25,28,100,496,1,4
393406,7,25,25,28,100,496,1,4
393439,7,25,25,28,100,496,1,4
393472,7,25,25,28,100,496,1,4
393505,7,25,25,28,100,496,1,4
393538,7,25,25,28,100,496,1,4
393571,7,25,25,28,100,496,1,4
393604,7,25,25,28,100,496,1,4
393637,7,25,25,28,100,496,1,4
393670,7,25,25,28,100,496,1,4
393703,7,25,25,28,100,496,1,4
393736,7,25,25,28,100,496,1,4
393769,7,25,25,28,100,496,1,4
393802,7,25,25,28,100,496,1,4
393835,7,25,25,28,100,496,1,4
393868,7,25,25,28,100,496,1,4
393901,7,25,25,28,100,496,1,4
393934,7,25,25,28,100,496,1,4
393967,7,25,25,28,100,496,1,4
394000,7,25,25,28,100,496,1,4
394033,7,25,25,28,100,496,1,4
394066,7,25,25,28,100,496,1,4
394099,7,25,25,28,100,496,1,4
394132,7,25,25,28,100,496,1,4
394165,7,25,25,28,100,496,1,4
394198,7,25,25,28,100,496,1,4
394231,7,25,25,28,100,496,1,4
394264,7,25,25,28,100,496,1,4
394297,7,25,25,28,100,496,1,4
394330,7,25,25,28,100,496,1,4
394363,7,25,25,28,100,496,1,4
394396,7,25,25,28,100,496,1,4
394429,7,25,25,28,100,496,1,4
394462,7,25,25,28,100,496,1,4
394495,7,25,25,28,100,496,1,4
394528,7,25,25,28,100,496,1,4
394561,7,25,25,28,100,496,1,4
394594,7,25,25,28,100,496,1,4
394627,7,25,25,28,100,496,1,4
394660,7,25,25,28,100,496,1,4
394693,7,25,25,28,100,496,1,4
394726,7,25,25,28,100,496,1,4
394759,7,25,25,28,100,496,1,4
394792,7,25,25,28,100,496,1,4
394825,7,25,25,28,100,496,1,4
394858,7,25,25,28,100,496,1,4
394891,7,25,25,28,100,496,1,4
394924,7,25,25,28,100,496,1,4
394957,7,25,25,28,100,496,1,4
394990,7,25,25,28,100,496,1,4
395023,7,25,25,28,100,496,1,4
395056,7,25,25,28,100,496,1,4
395089,7,25,25,28,100,496,1,4
395122,7,25,25,28,100,496,1,4
395155,7,25,25,28,100,496,1,4
395188,7,25,25,28,100,496,1,4
395221,7,25,25,28,100,496,1,4
395254,7,25,25,28,100,496,1,4
395287,7,25,25,28,100,496,1,4
395320,7,25,25,28,100,496,1,4
395353,7,25,25,28,100,496,1,4
395386,7,25,25,28,100,496,1,4
395419,7,25,25,28,100,496,1,4
395452,7,25,25,28,100,496,1,4
395485,7,25,25,28,100,496,1,4
395518,7,25,25,28,100,496,1,4
395551,7,25,25,28,100,496,1,4
395584,7,25,25,28,100,496,1,4
395617,7,25,25,28,100,496,1,4
395650,7,25,25,28,100,496,1,4
395683,7,25,25,28,100,496,1,4
395716,7,25,25,28,100,496,1,4
395749,7,25,25,28,100,496,1,4
395782,7,25,25,28,100,496,1,4
395815,7,25,25,28,100,496,1,4
395848,7,25,25,28,100,496,1,4
395881,7,25,25,28,100,496,1,4
395914,7,25,25,28,100,496,1,4
395947,7,25,25,28,100,496,1,4
395980,7,25,25,28,100,496,1,4
396013,7,25,25,28,100,496,1,4
396046,7,25,25,28,100,496,1,4
396079,7,25,25,28,100,496,1,4
396112,7,25,25,28,100,496,1,4
396145,7,25,25,28,100,496,1,4
396178,7,25,25,28,100,496,1,4
396211,7,25,25,28,100,496,1,4
396244,7,25,25,28,100,496,1,4
396277,7,25,25,28,100,496,1,4
396310,7,25,25,28,100,496,1,4
396343,7,25,25,28,100,496,1,4
396376,7,25,25,28,100,496,1,4
396409,7,25,25,28,100,496,1,4
396442,7,25,25,28,100,496,1,4
396475,7,25,25,28,100,496,1,4
396508,7,25,25,28,100,496,1,4
396541,7,25,25,28,100,496,1,4
396574,7,25,25,28,100,496,1,4
396607,7,25,25,28,100,496,1,4
396640,7,25,25,28,100,496,1,4
396673,7,25,25,28,100,496,1,4
396706,7,25,25,28,100,496,1,4
396739,7,25,25,28,100,496,1,4
396772,7,25,25,28,100,496,1,4
396805,7,25,25,28,100,496,1,4
396838,7,25,25,28,100,496,1,4
396871,7,25,25,28,100,496,1,4
396904,7,25,25,28,100,496,1,4
396937,7,25,25,28,100,496,1,4
396970,7,25,25,28,100,496,1,4
397003,7,25,25,28,100,496,1,4
397036,7,25,25,28,100,496,1,4
397069,7,25,25,28,100,496,1,4
397102,7,25,25,28,100,496,1,4
397135,7,25,25,28,100,496,1,4
397168,7,25,25,28,100,496,1,4
397201,7,25,25,28,100,496,1,4
397234,7,25,25,28,100,496,1,4
397267,7,25,25,28,100,496,1,4
397300,7,25,25,28,100,496,1,4
397333,7,25,25,28,100,496,1,4
397366,7,25,25,28,100,496,1,4
397399,7,25,25,28,100,496,1,4
397432,7,25,25,28,100,496,1,4
397465,7,25,25,28,100,496,1,4
397498,7,25,25,28,100,496,1,4
397531,7,25,25,28,100,496,1,4
397564,7,25,25,28,100,496,1,4
397597,7,25,25,28,100,496,1,4
397630,7,25,25,28,100,496,1,4
397663,7,25,25,28,100,496,1,4
397696,7,25,25,28,100,496,1,4
397729,7,25,25,28,100,496,1,4
397762,7,25,25,28,100,496,1,4
397795,7,25,25,28,100,496,1,4
397828,7,25,25,28,100,496,1,4
397861,7,25,25,28,100,496,1,4
397894,7,25,25,28,100,496,1,4
397927,7,25,25,28,100,496,1,4
397960,7,25,25,28,100,496,1,4
397993,7,25,25,28,100,496,1,4
398026,7,25,25,28,100,496,1,4
398059,7,25,25,28,100,496,1,4
398092,7,25,25,28,100,496,1,4
398125,7,25,25,28,100,496,1,4
398158,7,25,25,28,100,496,1,4
398191,7,25,25,28,100,496,1,4
398224,7,25,25,28,100,496,1,4
398257,7,25,25,28,100,496,1,4
398290,7,25,25,28,100,496,1,4
398323,7,25,25,28,100,496,1,4
398356,7,25,25,28,100,496,1,4
398389,7,25,25,28,100,496,1,4
398422,7,25,25,28,100,496,1,4
398455,7,25,25,28,100,496,1,4
398488,7,25,25,28,100,496,1,4
398521,7,25,25,28,100,496,1,4
398554,7,25,25,28,100,496,1,4
398587,7,25,25,28,100,496,1,4
398620,7,25,25,28,100,496,1,4
398653,7,25,25,28,100,496,1,4
398686,7,25,25,28,100,496,1,4
398719,7,25,25,28,100,496,1,4
398752,7,25,25,28,100,496,1,4
398785,7,25,25,28,100,496,1,4
398818,7,25,25,28,100,496,1,4
398851,7,25,25,28,100,496,1,4
398884,7,25,25,28,100,496,1,4
398917,7,25,25,28,100,496,1,4
398950,7,25,25,28,100,496,1,4
398983,7,25,25,28,100,496,1,4
399016,7,25,25,28,100,496,1,4
399049,7,25,25,28,100,496,1,4
399082,7,25,25,28,100,496,1,4
399115,7,25,25,28,100,496,1,4
399148,7,25,25,28,100,496,1,4
399181,7,25,25,28,100,496,1,4
399214,7,25,25,28,100,496,1,4
399247,7,25,25,28,100,496,1,4
399280,7,25,25,28,100,496,1,4
399313,7,25,25,28,100,496,1,4
399346,7,25,25,28,100,496,1,4
399379,7,25,25,28,100,496,1,4
399412,7,25,25,28,100,496,1,4
399445,7,25,25,28,100,496,1,4
399478,7,25,25,28,100,496,1,4
399511,7,25,25,28,100,496,1,4
399544,7,25,25,28,100,496,1,4
399577,7,25,25,28,100,496,1,4
399610,7,25,25,28,100,496,1,4
399643,7,25,25,28,100,496,1,4
399676,7,25,25,28,100,496,1,4
399709,7,25,25,28,100,496,1,4
399742,7,25,25,28,100,496,1,4
399775,7,25,25,28,100,496,1,4
399808,7,25,25,28,100,496,1,4
399841,7,25,25,28,100,496,1,4
399874,7,25,25,28,100,496,1,4
399907,7,25,25,28,100,496,1,4
399940,7,25,25,28,100,496,1,4
399973,7,25,25,28,100,496,1,4
400006,7,25,25,28,100,496,1,4
400039,7,25,25,28,100,496,1,4
400072,7,25,25,28,100,496,1,4
400105,7,25,25,28,100,496,1,4
400138,7,25,25,28,100,496,1,4
400171,7,25,25,28,100,496,1,4
400204,7,25,25,28,100,496,1,4
400237,7,25,25,28,100,496,1,4
400270,7,25,25,28,100,496,1,4
400303,7,25,25,28,100,496,1,4
400336,7,25,25,28,100,496,1,4
400369,7,25,25,28,100,496,1,4
400402,7,25,25,28,100,496,1,4
400435,7,25,25,28,100,496,1,4
400468,7,25,25,28,100,496,1,4
400501,7,25,25,28,100,496,1,4
400534,7,25,25,28,100,496,1,4
400567,7,25,25,28,100,496,1,4
400600,7,25,25,28,100,496,1,4
400633,7,25,25,28,100,496,1,4
400666,7,25,25,28,100,496,1,4
400699,7,25,25,28,100,496,1,4
400732,7,25,25,28,100,496,1,4
400765,7,25,25,28,100,496,1,4
400798,7,25,25,28,100,496,1,4
400831,7,25,25,28,100,496,1,4
400864,7,25,25,28,100,496,1,4
400897,7,25,25,28,100,496,1,4
400930,7,25,25,28,100,496,1,4
400963,7,25,25,28,100,496,1,4
400996,7,25,25,28,100,496,1,4
401029,7,25,25,28,100,496,1,4
401062,7,25,25,28,100,496,1,4
401095,7,25,25,28,100,496,1,4
401128,7,25,25,28,100,496,1,4
401161,7,25,25,28,100,496,1,4
401194,7,25,25,28,100,496,1,4
401227,7,25,25,28,100,496,1,4
401260,7,25,25,28,100,496,1,4
401293,7,25,25,28,100,496,1,4
401326,7,25,25,28,100,496,1,4
401359,7,25,25,28,100,496,1,4
401392,7,25,25,28,100,496,1,4
401425,7,25,25,28,100,496,1,4
401458,7,25,25,28,100,496,1,4
401491,7,25,25,28,100,496,1,4
401524,7,25,25,28,100,496,1,4
401557,7,25,25,28,100,496,1,4
401590,7,25,25,28,100,496,1,4
401623,7,25,25,28,100,496,1,4
401656,7,25,25,28,100,496,1,4
401689,7,25,25,28,100,496,1,4
401722,7,25,25,28,100,496,1,4
401755,7,25,25,28,100,496,1,4
401788,7,25,25,28,100,496,1,4
401821,7,25,25,28,100,496,1,4
401854,7,25,25,28,100,496,1,4
401887,7,25,25,28,100,496,1,4
401920,7,25,25,28,100,496,1,4
401953,7,25,25,28,100,496,1,4
401986,7,25,25,28,100,496,1,4
402019,7,25,25,28,100,496,1,4
402052,7,25,25,28,100,496,1,4
402085,7,25,25,28,100,496,1,4
402118,7,25,25,28,100,496,1,4
402151,7,25,25,28,100,496,1,4
402184,7,25,25,28,100,496,1,4
402217,7,25,25,28,100,496,1,4
402250,7,25,25,28,100,496,1,4
402283,7,25,25,28,100,496,1,4
402316,7,25,25,28,100,496,1,4
402349,7,25,25,28,100,496,1,4
402382,7,25,25,28,100,496,1,4
402415,7,25,25,28,100,496,1,4
402448,7,25,25,28,100,496,1,4
402481,7,25,25,28,100,496,1,4
402514,7,25,25,28,100,496,1,4
402547,7,25,25,28,100,496,1,4
402580,7,25,25,28,100,496,1,4
402613,7,25,25,28,100,496,1,4
402646,7,25,25,28,100,496,1,4
402679,7,25,25,28,100,496,1,4
402712,7,25,25,28,100,496,1,4
402745,7,25,25,28,100,496,1,4
402778,7,25,25,28,100,496,1,4
402811,7,25,25,28,100,496,1,4
402844,7,25,25,28,100,496,1,4
